Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,Notes,Workout Notes,RPE
2023-04-19 15:01:02,Deadlift,1h 15m,Trap Bar Deadlift,2,215.0,8.0,0,0.0,,,
2023-04-19 15:01:02,Deadlift,1h 15m,Trap Bar Deadlift,3,215.0,8.0,0,0.0,,,
2023-04-19 15:01:02,Deadlift,1h 15m,Trap Bar Deadlift,4,215.0,8.0,0,0.0,,,
2023-04-19 15:01:02,Deadlift,1h 15m,Bench Press (Dumbbell),1,45.0,10.0,0,0.0,,,
2023-04-19 15:01:02,Deadlift,1h 15m,Bench Press (Dumbbell),2,50.0,10.0,0,0.0,,,
2023-04-19 15:01:02,Deadlift,1h 15m,Bench Press (Dumbbell),3,50.0,10.0,0,0.0,,,
2023-04-19 15:01:02,Deadlift,1h 15m,Pull Up,1,0.0,8.0,0,0.0,,,
2023-04-19 15:01:02,Deadlift,1h 15m,Pull Up,2,0.0,8.0,0,0.0,,,
2023-04-19 15:01:02,Deadlift,1h 15m,Pull Up,3,0.0,8.0,0,0.0,,,
2023-04-19 15:01:02,Deadlift,1h 15m,Lunge (Dumbbell),1,22.0,8.0,0,0.0,,,
2023-04-19 15:01:02,Deadlift,1h 15m,Lunge (Dumbbell),2,22.0,8.0,0,0.0,,,
2023-04-19 15:01:02,Deadlift,1h 15m,Lunge (Dumbbell),3,22.0,8.0,0,0.0,,,
2023-04-19 15:01:02,Deadlift,1h 15m,Bicep Curl (Barbell),1,50.0,10.0,0,0.0,,,
2023-04-19 15:01:02,Deadlift,1h 15m,Bicep Curl (Barbell),2,50.0,10.0,0,0.0,,,8
2023-04-19 15:01:02,Deadlift,1h 15m,Bicep Curl (Barbell),3,50.0,10.0,0,0.0,,,
2023-04-22 16:52:54,Panama Hotel Workout,1m,Lat Pulldown (Cable),1,45.0,10.0,0,0.0,,,
2023-04-22 16:52:54,Panama Hotel Workout,1m,Lat Pulldown (Cable),2,45.0,10.0,0,0.0,,,
2023-04-22 16:52:54,Panama Hotel Workout,1m,Lat Pulldown (Cable),3,45.0,10.0,0,0.0,,,
2023-04-22 16:52:54,Panama Hotel Workout,1m,Bench Press (Dumbbell),1,35.0,10.0,0,0.0,,,
2023-04-22 16:52:54,Panama Hotel Workout,1m,Bench Press (Dumbbell),2,35.0,10.0,0,0.0,,,
2023-04-22 16:52:54,Panama Hotel Workout,1m,Bench Press (Dumbbell),3,35.0,10.0,0,0.0,,,
2023-04-22 16:52:54,Panama Hotel Workout,1m,Bent Over One Arm Row (Dumbbell),1,15.875732950000000,10.0,0,0.0,,,
2023-04-22 16:52:54,Panama Hotel Workout,1m,Bent Over One Arm Row (Dumbbell),2,15.875732950000000,10.0,0,0.0,,,
2023-04-22 16:52:54,Panama Hotel Workout,1m,Bent Over One Arm Row (Dumbbell),3,15.875732950000000,10.0,0,0.0,,,
2023-04-22 16:52:54,Panama Hotel Workout,1m,Triceps Extension,1,20.0,10.0,0,0.0,,,
2023-04-22 16:52:54,Panama Hotel Workout,1m,Triceps Extension,2,20.0,10.0,0,0.0,,,
2023-04-22 16:52:54,Panama Hotel Workout,1m,Triceps Extension,3,20.0,10.0,0,0.0,,,
2023-05-08 22:07:45,A,19m,Squat (Barbell),1,95.0,5.0,0,0.0,,The one with deadlift,
2023-05-08 22:07:45,A,19m,Squat (Barbell),2,115.0,5.0,0,0.0,,,
2023-05-08 22:07:45,A,19m,Squat (Barbell),3,115.0,5.0,0,0.0,,,
2023-05-08 22:07:45,A,19m,Overhead Press (Barbell),1,45.0,5.0,0,0.0,,,
2023-05-08 22:07:45,A,19m,Overhead Press (Barbell),2,55.0,5.0,0,0.0,,,
2023-05-08 22:07:45,A,19m,Overhead Press (Barbell),3,65.0,5.0,0,0.0,,,
2023-05-08 22:07:45,A,19m,Trap Bar Deadlift,1,75.00000000000000,6.0,0,0.0,,,
2023-05-10 16:23:18,B,25m,Squat (Barbell),1,115.0,5.0,0,0.0,,The one with bench,
2023-05-10 16:23:18,B,25m,Squat (Barbell),2,125.0,5.0,0,0.0,,,
2023-05-10 16:23:18,B,25m,Squat (Barbell),3,125.0,5.0,0,0.0,,,
2023-05-10 16:23:18,B,25m,Bench Press (Barbell),1,115.0,5.0,0,0.0,,,
2023-05-10 16:23:18,B,25m,Bench Press (Barbell),2,125.0,5.0,0,0.0,,,
2023-05-10 16:23:18,B,25m,Bench Press (Barbell),3,135.0,5.0,0,0.0,,,
2023-05-10 16:23:18,B,25m,Deadlift (Barbell),1,85.0,5.0,0,0.0,,,
2023-05-12 14:43:53,A,33m,Squat (Barbell),1,135.0,5.0,0,0.0,,The one with ohp,
2023-05-12 14:43:53,A,33m,Squat (Barbell),2,135.0,5.0,0,0.0,,,
2023-05-12 14:43:53,A,33m,Squat (Barbell),3,135.0,5.0,0,0.0,,,
2023-05-12 14:43:53,A,33m,Overhead Press (Barbell),1,75.00000000000000,5.0,0,0.0,,,
2023-05-12 14:43:53,A,33m,Overhead Press (Barbell),2,75.00000000000000,5.0,0,0.0,,,
2023-05-12 14:43:53,A,33m,Overhead Press (Barbell),3,75.00000000000000,5.0,0,0.0,,,
2023-05-12 14:43:53,A,33m,Deadlift (Barbell),1,90.0,5.0,0,0.0,,,
2023-05-16 00:14:45,Random Workout,1m,Lat Pulldown (Cable),1,65.0,10.0,0,0.0,Did these with the two cable columns while half kneeling. ,,
2023-05-16 00:14:45,Random Workout,1m,Lat Pulldown (Cable),2,65.0,10.0,0,0.0,,,
2023-05-16 00:14:45,Random Workout,1m,Lat Pulldown (Cable),3,65.0,10.0,0,0.0,,,
2023-05-16 00:14:45,Random Workout,1m,Lunge (Dumbbell),1,24.0,8.0,0,0.0,,,
2023-05-16 00:14:45,Random Workout,1m,Lunge (Dumbbell),2,24.0,8.0,0,0.0,,,
2023-05-16 00:14:45,Random Workout,1m,Lunge (Dumbbell),3,24.0,8.0,0,0.0,,,
2023-05-17 15:35:11,B,1h 8m,Squat (Barbell),1,145.0,5.0,0,0.0,,The one with bench,
2023-05-17 15:35:11,B,1h 8m,Squat (Barbell),2,145.0,5.0,0,0.0,,,
2023-05-17 15:35:11,B,1h 8m,Squat (Barbell),3,145.0,5.0,0,0.0,,,
2023-05-17 15:35:11,B,1h 8m,Bench Press (Barbell),1,140.0,5.0,0,0.0,,,
2023-05-17 15:35:11,B,1h 8m,Bench Press (Barbell),2,140.0,5.0,0,0.0,,,
2023-05-17 15:35:11,B,1h 8m,Bench Press (Barbell),3,140.0,5.0,0,0.0,,,
2023-05-17 15:35:11,B,1h 8m,Deadlift (Barbell),1,95.0,5.0,0,0.0,,,
2023-05-17 15:35:11,B,1h 8m,Seated Row (Cable),1,42.5,10.0,0,0.0,,,
2023-05-17 15:35:11,B,1h 8m,Seated Row (Cable),2,70.0,10.0,0,0.0,,,
2023-05-17 15:35:11,B,1h 8m,Seated Row (Cable),3,85.0,10.0,0,0.0,,,
2023-05-17 15:35:11,B,1h 8m,Triceps Extension,1,20.0,10.0,0,0.0,,,
2023-05-17 15:35:11,B,1h 8m,Triceps Extension,2,25.0,10.0,0,0.0,,,
2023-05-17 15:35:11,B,1h 8m,Triceps Extension,3,25.0,10.0,0,0.0,,,
2023-05-19 14:46:27,A,36m,Squat (Barbell),1,150.00000000000000,5.0,0,0.0,,The one with ohp,
2023-05-19 14:46:27,A,36m,Squat (Barbell),2,150.00000000000000,5.0,0,0.0,,,
2023-05-19 14:46:27,A,36m,Squat (Barbell),3,150.00000000000000,5.0,0,0.0,,,
2023-05-19 14:46:27,A,36m,Overhead Press (Barbell),1,80.0,5.0,0,0.0,,,
2023-05-19 14:46:27,A,36m,Overhead Press (Barbell),2,80.0,5.0,0,0.0,,,
2023-05-19 14:46:27,A,36m,Overhead Press (Barbell),3,80.0,5.0,0,0.0,,,
2023-05-19 14:46:27,A,36m,Deadlift (Barbell),1,95.0,5.0,0,0.0,,,
2023-05-20 14:30:00,Yoga,1h,Yoga,1,0,0.0,0,3600.0,,,
2023-05-22 16:23:06,B,54m,Squat (Barbell),1,155.0,5.0,0,0.0,,The one with bench,
2023-05-22 16:23:06,B,54m,Squat (Barbell),2,155.0,5.0,0,0.0,,,
2023-05-22 16:23:06,B,54m,Squat (Barbell),3,155.0,5.0,0,0.0,,,
2023-05-22 16:23:06,B,54m,Bench Press (Barbell),1,145.0,5.0,0,0.0,,,
2023-05-22 16:23:06,B,54m,Bench Press (Barbell),2,145.0,5.0,0,0.0,,,
2023-05-22 16:23:06,B,54m,Bench Press (Barbell),3,145.0,5.0,0,0.0,,,
2023-05-22 16:23:06,B,54m,Deadlift (Barbell),1,100.0,5.0,0,0.0,,,
2023-05-23 14:21:25,Yoga,3s,Yoga,1,0,0.0,0,3600.0,,,
2023-05-24 15:22:40,A,35m,Squat (Barbell),1,160.0,5.0,0,0.0,,The one with ohp,
2023-05-24 15:22:40,A,35m,Squat (Barbell),2,160.0,5.0,0,0.0,,,
2023-05-24 15:22:40,A,35m,Squat (Barbell),3,160.0,5.0,0,0.0,,,
2023-05-24 15:22:40,A,35m,Overhead Press (Barbell),1,85.0,5.0,0,0.0,,,10
2023-05-24 15:22:40,A,35m,Overhead Press (Barbell),2,82.5,5.0,0,0.0,,,9
2023-05-24 15:22:40,A,35m,Overhead Press (Barbell),3,82.5,5.0,0,0.0,,,
2023-05-24 15:22:40,A,35m,Deadlift (Barbell),1,105.0,5.0,0,0.0,,,
2023-05-25 17:34:29,Yoga,8s,Yoga,1,0,0.0,0,2700.0,,,
2023-05-26 20:06:15,B,43m,Squat (Barbell),1,165.0,5.0,0,0.0,,The one with bench,
2023-05-26 20:06:15,B,43m,Squat (Barbell),2,165.0,5.0,0,0.0,,,
2023-05-26 20:06:15,B,43m,Squat (Barbell),3,155.0,5.0,0,0.0,,,
2023-05-26 20:06:15,B,43m,Bench Press (Barbell),1,150.00000000000000,5.0,0,0.0,,,
2023-05-26 20:06:15,B,43m,Bench Press (Barbell),2,150.00000000000000,5.0,0,0.0,,,
2023-05-26 20:06:15,B,43m,Bench Press (Barbell),3,150.00000000000000,5.0,0,0.0,,,
2023-05-26 20:06:15,B,43m,Deadlift (Barbell),1,110.0,5.0,0,0.0,,,
2023-05-27 16:58:58,Random Afternoon,54m,Lat Pulldown (Cable),1,70.0,10.0,0,0.0,,,
2023-05-27 16:58:58,Random Afternoon,54m,Lat Pulldown (Cable),2,85.0,10.0,0,0.0,,,
2023-05-27 16:58:58,Random Afternoon,54m,Lat Pulldown (Cable),3,85.0,10.0,0,0.0,,,
2023-05-27 16:58:58,Random Afternoon,54m,Seated Row (Cable),1,85.0,10.0,0,0.0,,,
2023-05-27 16:58:58,Random Afternoon,54m,Seated Row (Cable),2,70.0,10.0,0,0.0,,,
2023-05-27 16:58:58,Random Afternoon,54m,Seated Row (Cable),3,70.0,10.0,0,0.0,,,
2023-05-27 16:58:58,Random Afternoon,54m,Reverse Fly (Machine),1,60.0,10.0,0,0.0,,,
2023-05-29 12:57:43,A,36m,Squat (Barbell),1,170.0,5.0,0,0.0,,The one with ohp,
2023-05-29 12:57:43,A,36m,Squat (Barbell),2,170.0,5.0,0,0.0,,,
2023-05-29 12:57:43,A,36m,Squat (Barbell),3,170.0,5.0,0,0.0,,,
2023-05-29 12:57:43,A,36m,Overhead Press (Barbell),1,85.0,5.0,0,0.0,,,8
2023-05-29 12:57:43,A,36m,Overhead Press (Barbell),2,85.0,5.0,0,0.0,,,9
2023-05-29 12:57:43,A,36m,Overhead Press (Barbell),3,85.0,5.0,0,0.0,,,
2023-05-29 12:57:43,A,36m,Deadlift (Barbell),1,115.0,5.0,0,0.0,,,
2023-05-29 12:57:43,A,36m,Pull Up,1,0,5.0,0,0.0,,,
2023-05-29 12:57:43,A,36m,Pull Up,2,0,4.0,0,0.0,,,
2023-05-31 16:28:12,B,37m,Squat (Barbell),1,175.0,5.0,0,0.0,,The one with bench,
2023-05-31 16:28:12,B,37m,Squat (Barbell),2,175.0,5.0,0,0.0,,,
2023-05-31 16:28:12,B,37m,Squat (Barbell),3,175.0,5.0,0,0.0,,,
2023-05-31 16:28:12,B,37m,Bench Press (Barbell),1,155.0,5.0,0,0.0,,,
2023-05-31 16:28:12,B,37m,Bench Press (Barbell),2,155.0,5.0,0,0.0,,,
2023-05-31 16:28:12,B,37m,Bench Press (Barbell),3,155.0,5.0,0,0.0,,,
2023-05-31 16:28:12,B,37m,Deadlift (Barbell),1,120.0,5.0,0,0.0,,,
2023-06-02 17:27:51,A,26m,Squat (Barbell),1,180.0,5.0,0,0.0,,The one with ohp,
2023-06-02 17:27:51,A,26m,Squat (Barbell),2,180.0,5.0,0,0.0,,,
2023-06-02 17:27:51,A,26m,Squat (Barbell),3,180.0,5.0,0,0.0,,,
2023-06-02 17:27:51,A,26m,Overhead Press (Barbell),1,90.0,5.0,0,0.0,,,8
2023-06-02 17:27:51,A,26m,Overhead Press (Barbell),2,90.0,5.0,0,0.0,,,9
2023-06-02 17:27:51,A,26m,Overhead Press (Barbell),3,90.0,5.0,0,0.0,,,
2023-06-02 17:27:51,A,26m,Deadlift (Barbell),1,125.0,5.0,0,0.0,,,
2023-06-05 17:57:34,B,33m,Squat (Barbell),1,185.00000000000000,5.0,0,0.0,,The one with bench,
2023-06-05 17:57:34,B,33m,Squat (Barbell),2,185.00000000000000,5.0,0,0.0,,,
2023-06-05 17:57:34,B,33m,Squat (Barbell),3,185.00000000000000,5.0,0,0.0,,,
2023-06-05 17:57:34,B,33m,Deadlift (Barbell),1,130.0,5.0,0,0.0,,,
2023-06-05 17:57:34,B,33m,Bench Press (Barbell),1,160.0,5.0,0,0.0,,,
2023-06-05 17:57:34,B,33m,Bench Press (Barbell),2,160.0,5.0,0,0.0,,,
2023-06-05 17:57:34,B,33m,Bench Press (Barbell),3,160.0,5.0,0,0.0,,,
2023-06-09 15:40:06,A,31m,Squat (Barbell),1,187.5,5.0,0,0.0,,The one with ohp,
2023-06-09 15:40:06,A,31m,Squat (Barbell),2,187.5,5.0,0,0.0,,,
2023-06-09 15:40:06,A,31m,Squat (Barbell),3,187.5,5.0,0,0.0,,,
2023-06-09 15:40:06,A,31m,Overhead Press (Barbell),1,92.50000000000000,5.0,0,0.0,,,8
2023-06-09 15:40:06,A,31m,Overhead Press (Barbell),2,92.50000000000000,5.0,0,0.0,,,9
2023-06-09 15:40:06,A,31m,Overhead Press (Barbell),3,92.50000000000000,4.0,0,0.0,,,10
2023-06-09 15:40:06,A,31m,Deadlift (Barbell),1,135.0,5.0,0,0.0,,,
2023-06-09 15:40:06,A,31m,Pull Up,1,0,3.0,0,0.0,,,
2023-06-09 15:40:06,A,31m,Pull Up,2,0,3.0,0,0.0,,,
2023-06-09 15:40:06,A,31m,Pull Up,3,0,3.0,0,0.0,,,
2023-06-14 16:13:17,B,31m,Squat (Barbell),1,190.0,5.0,0,0.0,,The one with bench,
2023-06-14 16:13:17,B,31m,Squat (Barbell),2,190.0,5.0,0,0.0,,,
2023-06-14 16:13:17,B,31m,Squat (Barbell),3,190.0,5.0,0,0.0,,,
2023-06-14 16:13:17,B,31m,Bench Press (Barbell),1,165.0,5.0,0,0.0,,,
2023-06-14 16:13:17,B,31m,Bench Press (Barbell),2,165.0,5.0,0,0.0,,,
2023-06-14 16:13:17,B,31m,Bench Press (Barbell),3,165.0,5.0,0,0.0,,,
2023-06-14 16:13:17,B,31m,Deadlift (Barbell),1,135.0,5.0,0,0.0,,,
2023-06-15 17:43:35,Yoga,5s,Yoga,1,0,0.0,0,2700.0,,,
2023-06-16 17:01:02,A,30m,Squat (Barbell),1,190.0,6.0,0,0.0,,The one with ohp,
2023-06-16 17:01:02,A,30m,Squat (Barbell),2,190.0,6.0,0,0.0,,,
2023-06-16 17:01:02,A,30m,Squat (Barbell),3,190.0,6.0,0,0.0,,,
2023-06-16 17:01:02,A,30m,Overhead Press (Barbell),1,92.50000000000000,5.0,0,0.0,,,8
2023-06-16 17:01:02,A,30m,Overhead Press (Barbell),2,92.50000000000000,5.0,0,0.0,,,9
2023-06-16 17:01:02,A,30m,Overhead Press (Barbell),3,92.50000000000000,5.0,0,0.0,,,10
2023-06-16 17:01:02,A,30m,Deadlift (Barbell),1,135.0,5.0,0,0.0,,,
2023-06-16 17:01:02,A,30m,Pull Up,1,0,3.0,0,0.0,,,
2023-06-16 17:01:02,A,30m,Pull Up,2,0,3.0,0,0.0,,,
2023-06-16 17:01:02,A,30m,Pull Up,3,0,3.0,0,0.0,,,
2023-06-19 16:01:23,B,26m,Squat (Barbell),1,165.0,8.0,0,0.0,,The one with bench,
2023-06-19 16:01:23,B,26m,Squat (Barbell),2,165.0,8.0,0,0.0,,,
2023-06-19 16:01:23,B,26m,Squat (Barbell),3,165.0,8.0,0,0.0,,,
2023-06-19 16:01:23,B,26m,Bench Press (Barbell),1,135.0,8.0,0,0.0,,,
2023-06-19 16:01:23,B,26m,Bench Press (Barbell),2,135.0,8.0,0,0.0,,,
2023-06-19 16:01:23,B,26m,Bench Press (Barbell),3,135.0,8.0,0,0.0,,,
2023-06-19 16:01:23,B,26m,Deadlift (Barbell),1,135.0,5.0,0,0.0,,,
2023-06-19 16:01:23,B,26m,Pull Up,1,0,3.0,0,0.0,,,
2023-06-19 16:01:23,B,26m,Pull Up,2,0,3.0,0,0.0,,,
2023-06-19 16:01:23,B,26m,Pull Up,3,0,3.0,0,0.0,,,
2023-06-26 20:02:48,B,26m,Squat (Barbell),1,200.0,5.0,0,0.0,,The one with bench,
2023-06-26 20:02:48,B,26m,Squat (Barbell),2,200.0,5.0,0,0.0,,,
2023-06-26 20:02:48,B,26m,Squat (Barbell),3,200.0,5.0,0,0.0,,,
2023-06-26 20:02:48,B,26m,Bench Press (Barbell),1,165.0,5.0,0,0.0,,,
2023-06-26 20:02:48,B,26m,Bench Press (Barbell),2,155.0,5.0,0,0.0,,,
2023-06-26 20:02:48,B,26m,Bench Press (Barbell),3,135.0,5.0,0,0.0,,,
2023-06-26 20:02:48,B,26m,Deadlift (Barbell),1,155.0,5.0,0,0.0,,,
2023-06-26 20:02:48,B,26m,Pull Up,1,0,3.0,0,0.0,,,
2023-06-26 20:02:48,B,26m,Pull Up,2,0,3.0,0,0.0,,,
2023-06-26 20:02:48,B,26m,Pull Up,3,0,3.0,0,0.0,,,
2023-06-28 15:01:14,A,26m,Squat (Barbell),1,200.0,5.0,0,0.0,,The one with ohp,
2023-06-28 15:01:14,A,26m,Squat (Barbell),2,200.0,5.0,0,0.0,,,
2023-06-28 15:01:14,A,26m,Squat (Barbell),3,200.0,5.0,0,0.0,,,
2023-06-28 15:01:14,A,26m,Overhead Press (Barbell),1,95.0,5.0,0,0.0,,,8
2023-06-28 15:01:14,A,26m,Overhead Press (Barbell),2,95.0,5.0,0,0.0,,,8
2023-06-28 15:01:14,A,26m,Overhead Press (Barbell),3,95.0,5.0,0,0.0,,,10
2023-06-28 15:01:14,A,26m,Deadlift (Barbell),1,155.0,5.0,0,0.0,,,
2023-06-28 15:01:14,A,26m,Pull Up,1,0,3.0,0,0.0,,,
2023-06-28 15:01:14,A,26m,Pull Up,2,0,3.0,0,0.0,,,
2023-06-28 15:01:14,A,26m,Pull Up,3,0,3.0,0,0.0,,,
2023-06-30 15:11:06,B,43m,Squat (Barbell),1,205.0,5.0,0,0.0,,The one with bench,
2023-06-30 15:11:06,B,43m,Squat (Barbell),2,205.0,5.0,0,0.0,,,
2023-06-30 15:11:06,B,43m,Squat (Barbell),3,205.0,5.0,0,0.0,,,
2023-06-30 15:11:06,B,43m,Bench Press (Barbell),1,165.0,5.0,0,0.0,,,
2023-06-30 15:11:06,B,43m,Bench Press (Barbell),2,165.0,5.0,0,0.0,,,
2023-06-30 15:11:06,B,43m,Bench Press (Barbell),3,165.0,5.0,0,0.0,,,
2023-06-30 15:11:06,B,43m,Deadlift (Barbell),1,155.0,5.0,0,0.0,,,
2023-06-30 15:11:06,B,43m,Pull Up,1,0,4.0,0,0.0,,,
2023-06-30 15:11:06,B,43m,Pull Up,2,0,3.0,0,0.0,,,
2023-06-30 15:11:06,B,43m,Pull Up,3,0,3.0,0,0.0,,,
2023-06-30 15:11:06,B,43m,Seated Row (Cable),1,70.0,10.0,0,0.0,,,
2023-06-30 15:11:06,B,43m,Seated Row (Cable),2,85.0,10.0,0,0.0,,,
2023-06-30 15:11:06,B,43m,Seated Row (Cable),3,85.0,10.0,0,0.0,,,
2023-06-30 15:11:06,B,43m,Stairmaster,1,0,0.0,0,150.0,,,
2023-07-05 16:42:28,A,37m,Squat (Barbell),1,210.0,5.0,0,0.0,,The one with ohp,
2023-07-05 16:42:28,A,37m,Squat (Barbell),2,210.0,5.0,0,0.0,,,
2023-07-05 16:42:28,A,37m,Squat (Barbell),3,210.0,5.0,0,0.0,,,
2023-07-05 16:42:28,A,37m,Squat (Barbell),4,225.0,1.0,0,0.0,,,
2023-07-05 16:42:28,A,37m,Overhead Press (Barbell),1,95.0,5.0,0,0.0,,,8
2023-07-05 16:42:28,A,37m,Overhead Press (Barbell),2,95.0,4.0,0,0.0,,,10
2023-07-05 16:42:28,A,37m,Overhead Press (Barbell),3,95.0,4.0,0,0.0,,,10
2023-07-05 16:42:28,A,37m,Deadlift (Barbell),1,155.0,5.0,0,0.0,,,
2023-07-05 16:42:28,A,37m,Pull Up,1,0,4.0,0,0.0,,,
2023-07-05 16:42:28,A,37m,Pull Up,2,0,4.0,0,0.0,,,
2023-07-05 16:42:28,A,37m,Pull Up,3,0,4.0,0,0.0,,,
2023-07-06 20:43:13,Yoga,12s,Yoga,1,0,0.0,0,3600.0,,,
2023-07-08 09:39:18,B,2h 20m,Squat (Barbell),1,215.0,5.0,0,0.0,,The one with bench,
2023-07-08 09:39:18,B,2h 20m,Squat (Barbell),2,215.0,5.0,0,0.0,,,
2023-07-08 09:39:18,B,2h 20m,Squat (Barbell),3,215.0,5.0,0,0.0,,,
2023-07-08 09:39:18,B,2h 20m,Bench Press (Barbell),1,170.0,5.0,0,0.0,,,
2023-07-08 09:39:18,B,2h 20m,Bench Press (Barbell),2,170.0,5.0,0,0.0,,,
2023-07-08 09:39:18,B,2h 20m,Bench Press (Barbell),3,170.0,5.0,0,0.0,,,
2023-07-08 09:39:18,B,2h 20m,Deadlift (Barbell),1,185.00000000000000,5.0,0,0.0,,,
2023-07-08 09:39:18,B,2h 20m,Pull Up,1,0,4.0,0,0.0,,,
2023-07-08 09:39:18,B,2h 20m,Pull Up,2,0,4.0,0,0.0,,,
2023-07-08 09:39:18,B,2h 20m,Pull Up,3,0,4.0,0,0.0,,,
2023-07-10 21:25:46,A,29m,Squat (Barbell),1,215.0,5.0,0,0.0,,The one with ohp,
2023-07-10 21:25:46,A,29m,Squat (Barbell),2,215.0,5.0,0,0.0,,,
2023-07-10 21:25:46,A,29m,Squat (Barbell),3,215.0,5.0,0,0.0,,,
2023-07-10 21:25:46,A,29m,Overhead Press (Barbell),1,95.0,5.0,0,0.0,,,8
2023-07-10 21:25:46,A,29m,Overhead Press (Barbell),2,95.0,5.0,0,0.0,,,10
2023-07-10 21:25:46,A,29m,Overhead Press (Barbell),3,95.0,5.0,0,0.0,,,10
2023-07-10 21:25:46,A,29m,Deadlift (Barbell),1,135.0,5.0,0,0.0,,,
2023-07-10 21:25:46,A,29m,Pull Up,1,0,5.0,0,0.0,,,
2023-07-10 21:25:46,A,29m,Pull Up,2,0,4.0,0,0.0,,,
2023-07-10 21:25:46,A,29m,Pull Up,3,0,4.0,0,0.0,,,
2023-07-19 14:36:16,B,23m,Squat (Barbell),1,185.00000000000000,5.0,0,0.0,,The one with bench,
2023-07-19 14:36:16,B,23m,Squat (Barbell),2,185.00000000000000,5.0,0,0.0,,,
2023-07-19 14:36:16,B,23m,Squat (Barbell),3,185.00000000000000,5.0,0,0.0,,,
2023-07-19 14:36:16,B,23m,Bench Press (Dumbbell),1,45.0,10.0,0,0.0,,,
2023-07-19 14:36:16,B,23m,Bench Press (Dumbbell),2,45.0,10.0,0,0.0,,,
2023-07-19 14:36:16,B,23m,Bench Press (Dumbbell),3,45.0,10.0,0,0.0,,,
2023-07-19 14:36:16,B,23m,Deadlift (Barbell),1,135.0,5.0,0,0.0,,,
2023-07-19 14:36:16,B,23m,Pull Up,1,0,5.0,0,0.0,,,
2023-07-19 14:36:16,B,23m,Pull Up,2,0,4.0,0,0.0,,,
2023-07-19 14:36:16,B,23m,Pull Up,3,0,4.0,0,0.0,,,
2023-07-21 16:43:08,A,26m,Squat (Barbell),1,205.0,5.0,0,0.0,,The one with ohp,
2023-07-21 16:43:08,A,26m,Squat (Barbell),2,205.0,5.0,0,0.0,,,
2023-07-21 16:43:08,A,26m,Squat (Barbell),3,205.0,5.0,0,0.0,,,
2023-07-21 16:43:08,A,26m,Overhead Press (Barbell),1,85.0,5.0,0,0.0,,,8
2023-07-21 16:43:08,A,26m,Overhead Press (Barbell),2,85.0,5.0,0,0.0,,,10
2023-07-21 16:43:08,A,26m,Overhead Press (Barbell),3,85.0,5.0,0,0.0,,,10
2023-07-21 16:43:08,A,26m,Deadlift (Barbell),1,135.0,5.0,0,0.0,,,
2023-07-21 16:43:08,A,26m,Pull Up,1,0,5.0,0,0.0,,,
2023-07-21 16:43:08,A,26m,Pull Up,2,0,4.0,0,0.0,,,
2023-07-21 16:43:08,A,26m,Pull Up,3,0,4.0,0,0.0,,,
2023-07-26 19:18:07,B,36m,Squat (Barbell),1,205.0,5.0,0,0.0,,The one with bench,
2023-07-26 19:18:07,B,36m,Squat (Barbell),2,205.0,5.0,0,0.0,,,
2023-07-26 19:18:07,B,36m,Squat (Barbell),3,205.0,5.0,0,0.0,,,
2023-07-26 19:18:07,B,36m,Bench Press (Barbell),1,160.0,5.0,0,0.0,,,
2023-07-26 19:18:07,B,36m,Bench Press (Barbell),2,160.0,5.0,0,0.0,,,
2023-07-26 19:18:07,B,36m,Bench Press (Barbell),3,160.0,5.0,0,0.0,,,
2023-07-26 19:18:07,B,36m,Deadlift (Barbell),1,135.0,5.0,0,0.0,,,
2023-07-26 19:18:07,B,36m,Pull Up,1,0,5.0,0,0.0,,,
2023-07-26 19:18:07,B,36m,Pull Up,2,0,5.0,0,0.0,,,
2023-07-26 19:18:07,B,36m,Pull Up,3,0,4.0,0,0.0,,,
2023-07-28 19:13:12,A,24m,Squat (Barbell),1,205.0,5.0,0,0.0,,The one with ohp,
2023-07-28 19:13:12,A,24m,Squat (Barbell),2,205.0,5.0,0,0.0,,,
2023-07-28 19:13:12,A,24m,Squat (Barbell),3,205.0,5.0,0,0.0,,,
2023-07-28 19:13:12,A,24m,Overhead Press (Barbell),1,95.0,5.0,0,0.0,,,8
2023-07-28 19:13:12,A,24m,Overhead Press (Barbell),2,95.0,5.0,0,0.0,,,10
2023-07-28 19:13:12,A,24m,Overhead Press (Barbell),3,95.0,5.0,0,0.0,,,10
2023-07-28 19:13:12,A,24m,Deadlift (Barbell),1,135.0,5.0,0,0.0,,,
2023-07-28 19:13:12,A,24m,Pull Up,1,0,5.0,0,0.0,,,
2023-07-28 19:13:12,A,24m,Pull Up,2,0,5.0,0,0.0,,,
2023-07-28 19:13:12,A,24m,Pull Up,3,0,4.0,0,0.0,,,
2023-07-31 07:08:13,B,37m,Squat (Barbell),1,210.0,5.0,0,0.0,,The one with bench,
2023-07-31 07:08:13,B,37m,Squat (Barbell),2,210.0,5.0,0,0.0,,,
2023-07-31 07:08:13,B,37m,Squat (Barbell),3,210.0,5.0,0,0.0,,,
2023-07-31 07:08:13,B,37m,Bench Press (Barbell),1,160.0,5.0,0,0.0,,,
2023-07-31 07:08:13,B,37m,Bench Press (Barbell),2,160.0,5.0,0,0.0,,,
2023-07-31 07:08:13,B,37m,Bench Press (Barbell),3,160.0,5.0,0,0.0,,,
